generation,rank_1,rank_2,swapAccepted
1238000,3,4,1
1239000,2,4,1
1240000,3,4,1
1241000,2,3,1
1242000,2,4,1
1243000,1,3,1
1244000,2,4,1
1245000,1,4,1
1246000,1,3,1
1247000,2,4,1
1248000,2,4,1
1249000,3,4,1
1250000,1,3,1
1251000,1,3,1
1252000,2,4,1
1253000,2,3,1
1254000,1,3,1
1255000,1,2,1
1256000,1,2,1
1257000,3,4,1
1258000,3,4,1
1259000,2,3,1
1260000,1,4,1
1261000,1,2,1
1262000,2,3,1
1263000,2,3,1
1264000,2,4,1
1265000,1,4,1
1266000,2,4,1
1267000,2,4,1
1268000,2,4,1
1269000,1,4,1
1270000,1,2,1
1271000,2,4,1
1272000,1,3,1
1273000,2,4,1
1274000,3,4,1
1275000,2,3,1
1276000,1,2,1
1277000,3,4,1
1278000,1,4,1
1279000,2,3,1
1280000,3,4,1
1281000,1,2,1
1282000,1,3,1
1283000,2,3,1
1284000,2,4,1
1285000,1,2,1
1286000,2,3,1
1287000,3,4,1
1288000,2,3,1
1289000,3,4,1
1290000,1,4,1
1291000,1,2,1
1292000,3,4,1
1293000,1,4,1
1294000,2,4,1
1295000,1,4,1
1296000,1,3,1
1297000,1,2,1
1298000,1,3,1
1299000,1,4,0
1300000,3,4,1
1301000,1,2,1
1302000,1,2,1
1303000,2,4,1
1304000,2,3,1
1305000,1,3,1
1306000,1,4,1
1307000,3,4,1
1308000,1,3,1
1309000,1,3,1
1310000,1,3,1
1311000,1,2,1
1312000,2,3,1
1313000,1,3,1
1314000,2,3,1
1315000,3,4,1
1316000,1,4,1
1317000,3,4,1
1318000,2,3,1
1319000,2,4,1
1320000,2,4,1
1321000,1,4,1
1322000,1,3,1
1323000,2,4,1
1324000,3,4,1
1325000,1,4,1
1326000,1,2,1
1327000,1,2,1
1328000,1,3,1
1329000,2,4,1
1330000,2,4,1
1331000,1,4,1
1332000,2,3,1
1333000,1,3,1
1334000,1,4,1
1335000,1,4,1
1336000,3,4,1
1337000,2,3,1
1338000,1,3,1
1339000,2,4,1
1340000,1,3,1
1341000,1,3,1
1342000,2,3,1
1343000,1,4,1
1344000,2,3,1
1345000,2,3,1
1346000,1,2,0
1347000,3,4,1
1348000,1,2,1
1349000,3,4,1
1350000,3,4,1
1351000,1,3,1
1352000,1,4,1
1353000,1,3,1
1354000,1,2,1
1355000,1,4,1
1356000,1,4,1
1357000,1,2,1
1358000,3,4,1
1359000,2,3,1
1360000,2,3,1
1361000,1,4,1
1362000,1,2,1
1363000,1,3,1
1364000,2,3,1
1365000,1,2,1
1366000,1,3,1
1367000,2,4,1
1368000,1,4,1
1369000,1,4,1
1370000,1,4,1
1371000,1,2,1
1372000,1,2,1
1373000,2,4,1
1374000,1,3,1
1375000,3,4,1
1376000,2,4,1
1377000,2,3,1
1378000,1,4,1
1379000,1,3,1
1380000,1,3,1
1381000,1,4,1
1382000,2,4,1
1383000,2,4,1
1384000,1,2,1
1385000,2,3,1
1386000,1,3,1
1387000,1,3,1
1388000,3,4,1
1389000,1,3,1
1390000,2,4,1
1391000,2,4,1
1392000,1,3,1
1393000,2,4,1
1394000,1,3,1
1395000,2,3,1
1396000,1,4,1
1397000,2,3,1
1398000,2,4,1
1399000,3,4,1
1400000,2,4,1
1401000,1,3,1
1402000,1,4,0
1403000,3,4,1
1404000,3,4,1
1405000,1,4,1
1406000,2,4,1
1407000,2,3,1
1408000,1,2,1
1409000,1,3,1
1410000,1,4,1
1411000,3,4,1
1412000,2,3,1
1413000,1,4,1
1414000,3,4,1
1415000,3,4,1
1416000,2,3,1
1417000,3,4,1
1418000,3,4,1
1419000,1,2,1
1420000,2,3,1
1421000,1,2,1
1422000,2,4,1
1423000,1,2,1
1424000,1,4,1
1425000,2,3,1
