generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
43000,Carcta,Claeviculmis,2.70602,0.250778,-0.110203,0.0164995,0
43000,Cnemurensis,NA,6.15181,1.3805,-0.0172289,0.802848,0
44000,Carcta,Carctiformis,0,0.516358,-0.100911,0.0480751,0
44000,Clapponica,NA,5.45346,0.369166,0.0493209,0.204353,0
45000,Carcta,Carctiformis,0,0.433963,0.0537337,0.0382349,0
45000,Cfurva,NA,5.22248,0.254916,0.0259772,0.694986,0
46000,Carcta,Carctiformis,0,0.44525,-0.03688,0.0340491,0
46000,Cpseudololiacea,NA,5.22038,0.385672,0.00330835,0.365635,0
47000,Carcta,Carctiformis,0,0.960952,-0.0620982,0.515077,0
48000,Carcta,Carctiformis,0,0.396314,0.0156031,0.00979199,0
49000,Carcta,Carctiformis,0,0.41855,-0.0078906,0.0374426,0
50000,Carcta,Carctiformis,0,0.606327,-0.0725346,0.0797134,0
50000,Cnewspecies,NA,5.2779,0.000494834,0.0338197,0.0868374,0
51000,Carcta,Carctiformis,0,0.558067,-0.109757,0.0126122,0
52000,Carcta,Carctiformis,0,0.664952,-0.0175482,0.148223,0
53000,Carcta,Carctiformis,0,0.632771,-0.0428181,0.115037,0
54000,Carcta,Carctiformis,0,0.348832,0.0306671,0.0565219,0
55000,Carcta,Carctiformis,0,0.316445,-0.0190011,0.0136176,0
56000,Carcta,Carctiformis,0,0.49811,-0.0431632,0.169423,0
57000,Carcta,Carctiformis,0,0.301072,0.0597218,0.0155696,0
58000,Carcta,Carctiformis,0,0.292436,0.0277793,0.0117182,0
59000,Carcta,Carctiformis,0,0.525118,0.0355174,0.266132,0
60000,Carcta,Carctiformis,0,0.450084,0.0277647,0.115626,0
61000,Carcta,Carctiformis,0,0.595663,-0.0170467,0.00278198,0
62000,Carcta,Carctiformis,0,0.433351,-0.0581989,0.0465029,0
63000,Carcta,Carctiformis,0,0.275721,0.0134939,0.0455736,0
64000,Carcta,Carctiformis,0,0.319494,0.0565671,0.0130589,0
64000,Cheleonastes,NA,5.97465,0.308793,1.4448e-05,0.82598,0
65000,Carcta,Carctiformis,0,0.417983,-0.0684624,0.139165,0
66000,Carcta,Carctiformis,0,0.353375,-0.0277527,0.0501182,0
67000,Carcta,Carctiformis,0,0.217789,0.0296106,0.236539,0
68000,Carcta,Carctiformis,0,0.537733,-0.00255108,0.0529551,0
69000,Carcta,Carctiformis,0,0.36475,-0.0293834,0.00126489,0
70000,Carcta,Carctiformis,0,0.38633,0.0336966,0.220007,0
71000,Carcta,Carctiformis,0,1.19267,-0.0935943,0.606792,0
72000,Carcta,Carctiformis,0,0.420515,-0.0982652,0.0104749,0
72000,Cbrunnescens,NA,5.88944,0.237,0.0639053,0.31706,0
73000,Carcta,Carctiformis,0,0.367576,-0.0438291,0.0678644,0
74000,Carcta,Carctiformis,0,0.469019,-0.0255467,0.135786,0
75000,Carcta,Carctiformis,0,0.470315,0.0235817,0.267381,0
76000,Carcta,Carctiformis,0,0.624799,-0.0379489,0.14418,0
77000,Carcta,Carctiformis,0,0.518,0.0032634,0.306093,0
78000,Carcta,Carctiformis,0,0.603008,-0.0351147,0.144453,0
79000,Carcta,Carctiformis,0,0.244151,0.051871,0.104502,0
80000,Carcta,Carctiformis,0,0.834464,-0.0735656,0.388731,0
81000,Carcta,Carctiformis,0,0.448517,-0.032417,0.0621069,0
82000,Carcta,Carctiformis,0,0.55231,-0.00811079,0.0237481,0
83000,Carcta,Carctiformis,0,0.438493,-0.0394942,0.0722772,0
83000,Cbillingsii,NA,6.34042,1.36861,0.0407853,0.692582,0
83000,Cnemurensis,NA,6.42419,3.74177,-0.0337092,0.678187,0
83000,Cbrunnescens,NA,6.16117,0.314874,-0.00364465,0.869042,0
84000,Carcta,Carctiformis,0,0.496748,-0.0233869,0.302841,0
85000,Carcta,Carctiformis,0,0.55412,-0.0597815,0.156022,0
86000,Carcta,Carctiformis,0,0.32899,-0.0282924,0.0696034,0
87000,Carcta,Carctiformis,0,0.344332,-0.0294899,0.188861,0
88000,Carcta,Carctiformis,0,0.290807,-0.00306842,0.00912793,0
88000,Ctraiziscana,NA,6.24345,0.414788,-0.0237033,0.898316,0
88000,Cbillingsii,NA,6.32811,1.57185,0.0215701,1.4307,0
88000,Cmarina,NA,6.19464,0.379656,-0.0331936,1.08711,0
89000,Carcta,Carctiformis,0,0.360249,-0.013919,0.0208156,0
89000,Cpraeceptorum,NA,6.40325,0.491747,-0.0899961,1.05437,0
90000,Carcta,Carctiformis,0,0.377825,0.0128638,0.0435491,0
91000,Carcta,Carctiformis,0,0.556041,-0.0751328,0.077787,0
92000,Carcta,Carctiformis,0,0.338492,0.00244556,0.164567,0
93000,Carcta,Carctiformis,0,0.807698,-0.0534969,0.407122,0
94000,Carcta,Carctiformis,0,0.458796,-0.00749465,0.186585,0
95000,Carcta,Carctiformis,0,0.239459,0.0604633,0.172627,0
96000,Carcta,Carctiformis,0,0.540769,-0.0968141,0.000219933,0
97000,Carcta,Carctiformis,0,0.527329,-0.0237815,0.0418792,0
98000,Carcta,Carctiformis,0,0.446142,0.0521169,0.0168611,0
98000,Cglareosa,Cursina,5.49662,0.448545,0.0118686,0.23107,0
99000,Carcta,Carctiformis,0,0.360922,0.00980312,0.224264,0
100000,Carcta,Carctiformis,0,0.390418,-0.0132155,0.0519664,0
101000,Carcta,Carctiformis,0,0.26709,0.0319919,0.0739205,0
102000,Carcta,Carctiformis,0,0.709251,-0.0839961,0.041661,0
103000,Carcta,Carctiformis,0,0.480283,-0.057346,0.00325976,0
104000,Carcta,Carctiformis,0,0.462684,-0.07661,0.00661951,0
105000,Carcta,Carctiformis,0,0.590566,-0.0190078,0.070173,0
106000,Carcta,Carctiformis,0,0.393205,-0.02069,0.0220498,0
107000,Carcta,Carctiformis,0,0.756257,-0.0324246,0.0902228,0
108000,Carcta,Carctiformis,0,0.282008,0.016767,0.0335394,0
109000,Carcta,Carctiformis,0,0.415822,-0.0257273,0.0330416,0
110000,Carcta,Carctiformis,0,0.417613,-0.0372318,0.201785,0
111000,Carcta,Carctiformis,0,0.505721,-0.0520487,0.00639212,0
112000,Carcta,Carctiformis,0,0.357692,0.013724,0.135618,0
113000,Carcta,Carctiformis,0,0.431559,0.0145626,0.10428,0
114000,Carcta,Carctiformis,0,0.695611,-0.088662,0.117504,0
115000,Carcta,Carctiformis,0,0.513214,-0.0488091,0.0558126,0
116000,Carcta,Carctiformis,0,0.490604,-0.0540436,0.157555,0
117000,Carcta,Carctiformis,0,0.49547,0.0062907,0.117673,0
118000,Carcta,Carctiformis,0,0.633872,-0.0605994,0.0261461,0
119000,Carcta,Carctiformis,0,0.659446,-0.056509,0.0637422,0
120000,Carcta,Carctiformis,0,0.550918,-0.0283794,0.0931861,0
121000,Carcta,Carctiformis,0,0.567849,-0.136602,0.0104125,0
122000,Carcta,Carctiformis,0,0.550474,-0.0730411,0.179738,0
123000,Carcta,Carctiformis,0,0.559535,-0.0366222,0.116162,0
124000,Carcta,Carctiformis,0,0.264883,-0.0151412,0.00945275,0
125000,Carcta,Carctiformis,0,0.655125,-0.0458776,0.243449,0
126000,Carcta,Carctiformis,0,0.406283,-0.0198219,0.0743416,0
127000,Carcta,Carctiformis,0,0.553168,-0.045056,0.126392,0
128000,Carcta,Carctiformis,0,0.465297,-0.00162442,0.0375574,0
129000,Carcta,Carctiformis,0,0.530063,-0.0670346,0.0278054,0
130000,Carcta,Carctiformis,0,0.361819,0.0704592,0.0187789,0
131000,Carcta,Carctiformis,0,0.415331,-0.0265394,0.0740797,0
132000,Carcta,Carctiformis,0,0.305105,0.0453076,0.0663793,0
133000,Carcta,Carctiformis,0,0.401608,-0.0289958,0.104632,0
134000,Carcta,Carctiformis,0,0.368109,-0.00112392,0.0527598,0
134000,Cbonanzensis,NA,5.04991,0.459228,-0.0677877,0.0958167,0
135000,Carcta,Carctiformis,0,0.463728,-0.0229405,0.0494149,0
136000,Carcta,Carctiformis,0,0.517831,-0.0621115,0.0673456,0
137000,Carcta,Carctiformis,0,0.592111,-0.00315172,0.393331,0
138000,Carcta,Carctiformis,0,0.358744,0.00855086,0.0614154,0
139000,Carcta,Carctiformis,0,0.777321,-0.0313744,0.570446,0
140000,Carcta,Carctiformis,0,0.421555,0.0154765,0.0250832,0
141000,Carcta,Carctiformis,0,0.374293,-0.0599695,0.0131398,0
141000,Cbonanzensis,NA,5.64948,1.68325,0.0479805,0.0721248,0
142000,Carcta,Carctiformis,0,0.833699,-0.0563923,0.326243,0
143000,Carcta,Carctiformis,0,0.278139,0.00134731,0.00199859,0
144000,Carcta,Carctiformis,0,0.584141,-0.0511481,0.0894718,0
145000,Carcta,Carctiformis,0,0.573235,-0.0296617,0.234957,0
145000,Cfurva,NA,5.27301,0.144487,-0.0105926,0.251146,0
146000,Carcta,Carctiformis,0,0.53624,-0.0649259,0.00442203,0
146000,Cnemurensis,NA,6.46688,1.16802,0.0538602,0.809738,0
146000,Cmarina,NA,5.89612,0.0780874,-0.000958099,1.24028,0
147000,Carcta,Carctiformis,0,0.464572,-0.00414352,0.247948,0
148000,Carcta,Carctiformis,0,0.458846,-0.008959,0.07515,0
149000,Carcta,Carctiformis,0,0.351236,0.0705076,0.0253825,0
149000,Cmackenziei,NA,5.33771,0.107236,-0.0712356,0.179886,0
149000,Cbrunnescens,NA,5.61733,1.08154,0.0356129,0.158265,0
150000,Carcta,Carctiformis,0,0.467,-0.0458068,0.018683,0
151000,Carcta,Carctiformis,0,0.354007,-0.0652241,0.0112881,0
152000,Carcta,Carctiformis,0,0.413685,-0.00586827,0.0236751,0
153000,Carcta,Carctiformis,0,0.419126,-2.65428e-05,0.0129402,0
154000,Carcta,Carctiformis,0,0.50904,-0.0767938,0.0489522,0
155000,Carcta,Carctiformis,0,0.440401,-0.0525818,0.0128177,0
155000,Ckreczetoviczii,NA,5.792,0.0517898,0.00872314,0.252084,0
156000,Carcta,Carctiformis,0,0.626415,-0.00854484,0.382354,0
157000,Carcta,Carctiformis,0,0.417746,-0.0919853,0.0334655,0
158000,Carcta,Carctiformis,0,0.423643,-0.0578714,0.0429562,0
159000,Carcta,Carctiformis,0,0.402986,0.00488549,0.228581,0
160000,Carcta,Carctiformis,0,0.512771,-0.00762493,0.0552366,0
161000,Carcta,Carctiformis,0,0.239623,0.00742744,0.0184435,0
162000,Carcta,Carctiformis,0,0.51874,-0.0210846,0.0711132,0
163000,Carcta,Carctiformis,0,0.644641,-0.10754,0.080001,0
164000,Carcta,Carctiformis,0,0.500671,-0.00462833,0.287397,0
165000,Carcta,Carctiformis,0,0.275376,0.0648691,0.0524447,0
165000,Carctiformis,Cpraeceptorum,4.39328,1.13183,-0.0214893,0.487132,0
165000,Cnewspecies,NA,6.4345,0.151304,-0.00710337,0.347471,0
166000,Carcta,Carctiformis,0,0.760452,-0.0716004,0.278764,0
167000,Carcta,Carctiformis,0,0.468951,-0.0424444,0.267485,0
168000,Carcta,Carctiformis,0,0.307987,0.029512,0.00664107,0
169000,Carcta,Carctiformis,0,0.363389,-0.000708779,0.112713,0
169000,Cbonanzensis,NA,6.3441,0.283695,0.0101236,0.675027,0
170000,Carcta,Carctiformis,0,0.909099,-0.105476,0.0802625,0
171000,Carcta,Carctiformis,0,0.396319,-0.0139944,0.113599,0
172000,Carcta,Carctiformis,0,0.391672,-0.0705408,0.0437805,0
173000,Carcta,Carctiformis,0,0.748626,-0.066077,0.263315,0
174000,Carcta,Carctiformis,0,0.514839,0.0464923,0.330096,0
175000,Carcta,Carctiformis,0,0.374164,-0.0188001,0.0547558,0
176000,Carcta,Carctiformis,0,0.585828,-0.0691287,0.116924,0
177000,Carcta,Carctiformis,0,0.540382,-0.127669,0.0308567,0
178000,Carcta,Carctiformis,0,0.913345,-0.143987,0.227593,0
179000,Carcta,Carctiformis,0,0.312927,0.0411161,0.037882,0
180000,Carcta,Carctiformis,0,0.564333,-0.0265212,0.10248,0
181000,Carcta,Carctiformis,0,0.351597,-0.0744896,0.00157684,0
182000,Carcta,Carctiformis,0,0.663909,-0.0425287,0.037012,0
183000,Carcta,Carctiformis,0,0.339807,0.0721732,0.0588819,0
184000,Carcta,Carctiformis,0,0.494454,-0.0321831,0.0359934,0
185000,Carcta,Carctiformis,0,0.396087,0.0130548,0.296653,0
186000,Carcta,Carctiformis,0,0.642041,-0.0967292,0.026431,0
187000,Carcta,Carctiformis,0,0.214175,0.0448793,0.072032,0
188000,Carcta,Carctiformis,0,0.675842,-0.0634339,0.107369,0
189000,Carcta,Carctiformis,0,0.434855,-0.00727375,0.00966155,0
189000,Cloliacea,Cmarina,4.85076,0.608665,0.0394162,0.215742,0
190000,Carcta,Carctiformis,0,0.418193,-0.0142336,0.0643062,0
191000,Carcta,Carctiformis,0,0.492672,-0.0294108,0.0245857,0
192000,Carcta,Carctiformis,0,0.423984,0.00469891,0.0459225,0
193000,Carcta,Carctiformis,0,0.394503,0.0336627,0.0201693,0
194000,Carcta,Carctiformis,0,0.628828,-0.100879,0.0713013,0
195000,Carcta,Carctiformis,0,0.389324,0.000373753,0.0621051,0
196000,Carcta,Carctiformis,0,0.754907,-0.0693148,0.112977,0
197000,Carcta,Carctiformis,0,0.356009,0.00138627,0.0063074,0
198000,Carcta,Carctiformis,0,0.46557,-0.00761534,0.0379738,0
199000,Carcta,Carctiformis,0,0.465611,-0.0473952,0.0637032,0
199000,Cpseudololiacea,NA,3.74858,0.0815206,0.0231485,0.482039,0
199000,Carcta,Claeviculmis,2.76023,0.117138,0.0344024,0.290199,0
200000,Carcta,Carctiformis,0,0.5215,-0.0611552,0.0617346,0
201000,Carcta,Carctiformis,0,0.330946,0.0140221,0.0199608,0
202000,Carcta,Carctiformis,0,0.374506,-0.0187387,0.0238758,0
203000,Carcta,Carctiformis,0,0.348983,-0.0368091,0.000693041,0
204000,Carcta,Carctiformis,0,0.615329,-0.0748675,0.287308,0
205000,Carcta,Carctiformis,0,0.506501,-0.0285515,0.147371,0
206000,Carcta,Carctiformis,0,0.508933,0.000510284,0.102443,0
207000,Carcta,Carctiformis,0,0.771768,-0.0778104,0.116811,0
208000,Carcta,Carctiformis,0,0.276448,0.0318216,0.00467291,0
209000,Carcta,Carctiformis,0,0.444018,-0.0415691,0.00893416,0
210000,Carcta,Carctiformis,0,0.21313,0.0622893,0.00233298,0
211000,Carcta,Carctiformis,0,0.273937,-0.0227658,0.112626,0
212000,Carcta,Carctiformis,0,0.527762,-0.00804816,0.133229,0
213000,Carcta,Carctiformis,0,0.895998,-0.0721561,0.21963,0
214000,Carcta,Carctiformis,0,0.426718,-0.0118946,0.213545,0
215000,Carcta,Carctiformis,0,0.295637,0.0686214,0.113741,0
216000,Carcta,Carctiformis,0,0.510253,-0.0473834,0.0805425,0
217000,Carcta,Carctiformis,0,0.458481,-0.0658591,0.142231,0
218000,Carcta,Carctiformis,0,0.7223,-0.0594109,0.216234,0
219000,Carcta,Carctiformis,0,0.665279,-0.165123,0.110532,0
220000,Carcta,Carctiformis,0,0.320146,0.0195534,0.0360355,0
221000,Carcta,Carctiformis,0,0.474088,0.0929414,0.142423,0
222000,Carcta,Carctiformis,0,0.391848,-0.0524408,0.100108,0
223000,Carcta,Carctiformis,0,0.763189,-0.0681607,0.330072,0
224000,Carcta,Carctiformis,0,0.470133,-0.0703103,0.234428,0
225000,Carcta,Carctiformis,0,0.462497,0.0101821,0.0111362,0
226000,Carcta,Carctiformis,0,0.557873,-0.0332883,0.117086,0
226000,Cnemurensis,NA,6.24311,0.323759,0.0109055,0.204319,0
227000,Carcta,Carctiformis,0,0.367937,-0.0399403,0.0146436,0
227000,Cillota,NA,4.61098,0.0215381,-0.0601873,0.661741,0
228000,Carcta,Carctiformis,0,0.197141,0.0613652,0.0539495,0
229000,Carcta,Carctiformis,0,0.661084,-0.0757439,0.185105,0
230000,Carcta,Carctiformis,0,0.482787,-0.0213831,0.0569358,0
231000,Carcta,Carctiformis,0,0.614242,-0.0624434,0.0967468,0
232000,Carcta,Carctiformis,0,0.510395,-0.0508039,0.124293,0
233000,Carcta,Carctiformis,0,0.608144,-0.0807522,0.00521425,0
234000,Carcta,Carctiformis,0,0.470257,-0.0915074,0.0449297,0
234000,Cursina,NA,5.55731,0.0547356,0.059325,0.494672,0
235000,Carcta,Carctiformis,0,0.65894,-0.141946,0.0143772,0
236000,Carcta,Carctiformis,0,0.414099,0.0745442,0.129808,0
237000,Carcta,Carctiformis,0,0.737451,-0.0608145,0.0969744,0
238000,Carcta,Carctiformis,0,0.689835,-0.124467,0.0127254,0
239000,Carcta,Carctiformis,0,0.774643,-0.0424704,0.128475,0
240000,Carcta,Carctiformis,0,0.498558,-0.0803812,0.181422,0
241000,Carcta,Carctiformis,0,0.343093,-0.012021,0.0586865,0
242000,Carcta,Carctiformis,0,0.525675,-0.086978,0.0813707,0
243000,Carcta,Carctiformis,0,0.692686,-0.075056,0.139592,0
243000,Ctrisperma,NA,6.48902,1.86981,-0.0115116,0.166552,0
244000,Carcta,Carctiformis,0,0.387478,0.000241691,0.140988,0
244000,Cillota,NA,3.71935,0.157798,0.010129,1.08409,0
245000,Carcta,Carctiformis,0,0.570428,-0.0891015,0.143004,0
246000,Carcta,Carctiformis,0,0.341729,0.0236886,0.0866027,0
247000,Carcta,Carctiformis,0,0.515565,-0.0574398,0.151705,0
248000,Carcta,Carctiformis,0,0.617328,-0.0496493,0.264264,0
249000,Carcta,Carctiformis,0,0.388397,0.0152256,0.198378,0
250000,Carcta,Carctiformis,0,1.02238,-0.104689,0.186112,0
251000,Carcta,Carctiformis,0,0.706662,-0.098708,0.177042,0
252000,Carcta,Carctiformis,0,0.621304,-0.0497968,0.151236,0
253000,Carcta,Carctiformis,0,0.541871,-0.00864994,0.161481,0
254000,Carcta,Carctiformis,0,0.326931,0.0116987,0.0159017,0
255000,Carcta,Carctiformis,0,0.222978,0.0513834,0.00899239,0
256000,Carcta,Carctiformis,0,0.345869,-0.00573228,0.0923427,0
257000,Carcta,Carctiformis,0,0.452242,-0.0316261,0.0219492,0
258000,Carcta,Carctiformis,0,0.286479,-0.0868879,0.0158906,0
258000,Carctiformis,NA,6.24224,1.03208,0.0826191,0.132662,0
258000,Carctiformis,Clapponica,5.20713,0.701354,-0.00115402,0.393262,0
259000,Carcta,Carctiformis,0,0.586746,-0.0904047,0.112586,0
260000,Carcta,Carctiformis,0,0.377333,-0.0336044,0.0676761,0
261000,Carcta,Carctiformis,0,0.458124,0.0226667,0.0890992,0
262000,Carcta,Carctiformis,0,0.403989,0.0181067,0.0255956,0
263000,Carcta,Carctiformis,0,0.687369,-0.120158,0.0927877,0
264000,Carcta,Carctiformis,0,0.298128,0.0364804,0.0275841,0
265000,Carcta,Carctiformis,0,0.634701,-0.0492063,0.0818182,0
266000,Carcta,Carctiformis,0,0.837317,-0.111369,0.458647,0
267000,Carcta,Carctiformis,0,0.555703,-0.0670917,0.0532143,0
268000,Carcta,Carctiformis,0,0.366424,0.0118461,0.0193604,0
269000,Carcta,Carctiformis,0,0.408697,-0.0461184,0.0812124,0
270000,Carcta,Carctiformis,0,0.320683,0.0356292,0.0415613,0
270000,Cpseudololiacea,NA,5.99798,0.356477,-0.042402,0.313997,0
271000,Carcta,Carctiformis,0,0.552448,-0.0357008,0.0292186,0
272000,Carcta,Carctiformis,0,0.580014,-0.0420191,0.166617,0
273000,Carcta,Carctiformis,0,0.479508,-0.0325344,0.00133395,0
274000,Carcta,Carctiformis,0,0.535228,-0.0531347,0.124345,0
275000,Carcta,Carctiformis,0,0.414626,0.019819,0.18537,0
276000,Carcta,Carctiformis,0,0.398161,0.00728612,0.141046,0
277000,Carcta,Carctiformis,0,0.497263,-0.0688351,0.0401098,0
278000,Carcta,Carctiformis,0,0.403043,-0.0161052,0.120774,0
279000,Carcta,Carctiformis,0,0.615571,-0.033351,0.182601,0
280000,Carcta,Carctiformis,0,0.598858,-0.0993492,0.164214,0
281000,Carcta,Carctiformis,0,0.698952,-0.0546194,0.190095,0
282000,Carcta,Carctiformis,0,0.264897,0.123904,0.0428507,0
283000,Carcta,Carctiformis,0,0.343614,0.0563847,0.00188778,0
284000,Carcta,Carctiformis,0,0.536145,-0.0149525,0.0577963,0
285000,Carcta,Carctiformis,0,0.230617,0.103338,0.0702003,0
286000,Carcta,Carctiformis,0,0.69786,-0.0900537,0.101151,0
287000,Carcta,Carctiformis,0,0.423959,-0.0253954,0.0645457,0
288000,Carcta,Carctiformis,0,0.308382,0.0175543,0.00289951,0
289000,Carcta,Carctiformis,0,0.421092,0.0332495,0.260323,0
290000,Carcta,Carctiformis,0,0.524374,-0.0400194,0.174241,0
291000,Carcta,Carctiformis,0,0.498691,-0.104787,0.0344094,0
292000,Carcta,Carctiformis,0,0.691525,-0.107346,0.0205673,0
293000,Carcta,Carctiformis,0,0.453037,-0.0180345,0.133954,0
294000,Carcta,Carctiformis,0,0.346696,0.000310661,0.0209384,0
295000,Carcta,Carctiformis,0,0.743401,-0.108364,0.12179,0
295000,Cnemurensis,NA,6.35619,0.162403,0.0538967,0.0397536,0
296000,Carcta,Carctiformis,0,0.593405,-0.0351448,0.122523,0
296000,Cpseudololiacea,NA,4.75713,0.0470158,-0.0668585,0.416125,0
296000,Cheleonastes,NA,5.66923,1.41238,-0.00673794,0.969997,0
297000,Carcta,Carctiformis,0,0.478555,-0.0280448,0.0930846,0
297000,Cpseudololiacea,NA,4.80622,0.100227,-0.0668585,0.416125,0
297000,Cheleonastes,NA,5.67932,0.946204,-0.038964,0.969997,0
298000,Carcta,Carctiformis,0,0.612098,-0.0567595,0.0305639,0
299000,Carcta,Carctiformis,0,0.550655,-0.0247278,0.0451425,0
300000,Carcta,Carctiformis,0,0.34288,0.0353484,0.00379367,0
301000,Carcta,Carctiformis,0,0.295909,0.0945414,0.0200094,0
302000,Carcta,Carctiformis,0,0.307362,0.00911895,0.125541,0
303000,Carcta,Carctiformis,0,0.707945,-0.0400942,0.127205,0
304000,Carcta,Carctiformis,0,0.460462,0.0313747,0.0718585,0
305000,Carcta,Carctiformis,0,0.399296,0.059807,0.291667,0
306000,Carcta,Carctiformis,0,0.419231,-0.0156453,0.0288341,0
307000,Carcta,Carctiformis,0,0.512607,-0.0337582,0.0573447,0
308000,Carcta,Carctiformis,0,0.429417,-0.0565257,0.0125481,0
309000,Carcta,Carctiformis,0,0.546474,-0.0631792,0.00584681,0
310000,Carcta,Carctiformis,0,0.271108,0.0209814,0.000537649,0
310000,Cursina,NA,6.28084,0.57202,0.0893937,0.330285,0
311000,Carcta,Carctiformis,0,0.292456,0.0227397,0.0596413,0
312000,Carcta,Carctiformis,0,0.680404,-0.0699564,0.100649,0
313000,Carcta,Carctiformis,0,0.429591,-0.0542001,0.00413355,0
314000,Carcta,Carctiformis,0,0.653407,-0.0738787,0.0794782,0
314000,Cbrunnescens,Ckreczetoviczii,3.24155,0.636582,0.0410325,0.166853,0
315000,Carcta,Carctiformis,0,0.558452,-0.0443345,0.297386,0
316000,Carcta,Carctiformis,0,0.32837,-0.00135543,0.0458775,0
317000,Carcta,Carctiformis,0,0.619866,-0.0806798,0.308051,0
318000,Carcta,Carctiformis,0,0.273106,0.0774223,0.00957661,0
319000,Carcta,Carctiformis,0,1.06971,-0.0970461,0.349698,0
320000,Carcta,Carctiformis,0,0.390336,-0.0474403,0.113348,0
321000,Carcta,Carctiformis,0,0.506529,-0.0515033,0.0224683,0
322000,Carcta,Carctiformis,0,0.747945,-0.114956,0.112981,0
